Date,000001.SZ,000002.SZ,000063.SZ,000100.SZ,000157.SZ,000166.SZ,000301.SZ,000333.SZ,000338.SZ,000408.SZ,000425.SZ,000538.SZ,000568.SZ,000596.SZ,000617.SZ,000625.SZ,000630.SZ,000651.SZ,000661.SZ,000708.SZ,000725.SZ,000768.SZ,000776.SZ,000786.SZ,000792.SZ,000807.SZ,000858.SZ,000876.SZ,000895.SZ,000938.SZ,000963.SZ,000975.SZ,000977.SZ,000983.SZ,000999.SZ,001391.SZ,001965.SZ,001979.SZ,002001.SZ,002027.SZ,002028.SZ,002049.SZ,002050.SZ,002074.SZ,002142.SZ,002179.SZ,002230.SZ,002236.SZ,002241.SZ,002252.SZ,002304.SZ,002311.SZ,002352.SZ,002371.SZ,002384.SZ,002415.SZ,002422.SZ,002459.SZ,002460.SZ,002463.SZ,002466.SZ,002475.SZ,002493.SZ,002594.SZ,002600.SZ,002601.SZ,002625.SZ,002648.SZ,002709.SZ,002714.SZ,002736.SZ,002916.SZ,002920.SZ,002938.SZ,003816.SZ,300014.SZ,300015.SZ,300033.SZ,300059.SZ,300122.SZ,300124.SZ,300251.SZ,300274.SZ,300308.SZ,300316.SZ,300347.SZ,300394.SZ,300408.SZ,300413.SZ,300418.SZ,300433.SZ,300442.SZ,300476.SZ,300498.SZ,300502.SZ,300628.SZ,300661.SZ,300750.SZ,300759.SZ,300760.SZ,300782.SZ,300803.SZ,300832.SZ,300866.SZ,300896.SZ,300979.SZ,300999.SZ,301236.SZ,301269.SZ,302132.SZ,600000.SH,600009.SH,600010.SH,600011.SH,600015.SH,600016.SH,600018.SH,600019.SH,600023.SH,600025.SH,600026.SH,600027.SH,600028.SH,600029.SH,600030.SH,600031.SH,600036.SH,600039.SH,600048.SH,600050.SH,600061.SH,600066.SH,600085.SH,600089.SH,600104.SH,600111.SH,600115.SH,600150.SH,600160.SH,600161.SH,600176.SH,600183.SH,600188.SH,600196.SH,600219.SH,600233.SH,600276.SH,600309.SH,600346.SH,600362.SH,600372.SH,600377.SH,600406.SH,600415.SH,600426.SH,600436.SH,600438.SH,600460.SH,600482.SH,600489.SH,600515.SH,600519.SH,600522.SH,600547.SH,600570.SH,600584.SH,600585.SH,600588.SH,600600.SH,600660.SH,600674.SH,600690.SH,600741.SH,600760.SH,600795.SH,600803.SH,600809.SH,600845.SH,600875.SH,600886.SH,600887.SH,600893.SH,600900.SH,600905.SH,600918.SH,600919.SH,600926.SH,600930.SH,600938.SH,600941.SH,600958.SH,600989.SH,600999.SH,601006.SH,601009.SH,601012.SH,601018.SH,601021.SH,601058.SH,601059.SH,601066.SH,601077.SH,601088.SH,601100.SH,601111.SH,601117.SH,601127.SH,601136.SH,601138.SH,601166.SH,601169.SH,601186.SH,601211.SH,601225.SH,601229.SH,601236.SH,601238.SH,601288.SH,601298.SH,601318.SH,601319.SH,601328.SH,601336.SH,601360.SH,601377.SH,601390.SH,601398.SH,601456.SH,601600.SH,601601.SH,601607.SH,601618.SH,601628.SH,601633.SH,601658.SH,601668.SH,601669.SH,601688.SH,601689.SH,601698.SH,601728.SH,601766.SH,601788.SH,601800.SH,601808.SH,601816.SH,601818.SH,601825.SH,601838.SH,601857.SH,601868.SH,601872.SH,601877.SH,601878.SH,601881.SH,601888.SH,601898.SH,601899.SH,601901.SH,601916.SH,601919.SH,601939.SH,601985.SH,601988.SH,601995.SH,601998.SH,603019.SH,603195.SH,603259.SH,603260.SH,603288.SH,603296.SH,603369.SH,603392.SH,603501.SH,603799.SH,603893.SH,603986.SH,603993.SH,605117.SH,605499.SH,688008.SH,688009.SH,688012.SH,688036.SH,688041.SH,688047.SH,688082.SH,688111.SH,688126.SH,688169.SH,688187.SH,688223.SH,688256.SH,688271.SH,688303.SH,688396.SH,688472.SH,688506.SH,688981.SH,
2024-01-02,11583.66 ,8111.06 ,11246.13 ,26361.53 ,3690.54 ,5667.33 ,1925.54 ,2390.57 ,4971.34 ,1118.53 ,7511.31 ,408.32 ,1170.84 ,188.51 ,3247.42 ,19951.78 ,16151.67 ,2537.97 ,386.77 ,677.75 ,31063.72 ,2258.12 ,1912.20 ,4898.01 ,2239.84 ,4640.20 ,2152.70 ,1896.32 ,983.43 ,3083.12 ,850.00 ,2190.01 ,2913.30 ,8553.88 ,1080.38 ,,2560.71 ,10386.95 ,1573.70 ,9696.31 ,473.00 ,855.71 ,2037.44 ,1056.78 ,3957.58 ,1053.59 ,3082.37 ,2938.94 ,22447.93 ,20797.68 ,491.76 ,320.12 ,1803.54 ,410.67 ,2189.77 ,3842.46 ,910.60 ,5256.44 ,2126.41 ,1597.30 ,2328.92 ,4713.53 ,2035.47 ,1139.28 ,5728.73 ,955.03 ,1890.10 ,2628.60 ,2735.10 ,1732.43 ,1783.50 ,160.71 ,299.69 ,1195.32 ,17573.56 ,1936.16 ,7560.48 ,418.35 ,10643.76 ,953.64 ,822.14 ,3041.47 ,1340.18 ,1479.11 ,1003.59 ,1020.27 ,834.30 ,755.53 ,2164.49 ,4834.26 ,2101.22 ,784.06 ,1190.40 ,2159.08 ,3064.84 ,409.02 ,187.31 ,2140.33 ,1803.44 ,305.50 ,679.63 ,538.60 ,187.73 ,223.96 ,263.06 ,211.33 ,483.18 ,7193.42 ,178.38 ,769.95 ,2206.67 ,784.61 ,13943.80 ,7060.40 ,5488.89 ,7938.64 ,2978.67 ,8384.62 ,10198.03 ,3575.60 ,4782.36 ,10506.50 ,14622.01 ,3563.03 ,5877.65 ,3603.91 ,5421.95 ,1290.60 ,11727.86 ,25242.16 ,2277.65 ,1606.53 ,928.53 ,2680.01 ,1882.10 ,1559.18 ,3940.91 ,5569.76 ,1570.85 ,861.93 ,1676.24 ,1595.55 ,5963.30 ,1079.07 ,7003.00 ,920.59 ,1826.08 ,963.89 ,1042.13 ,1771.71 ,2052.09 ,947.07 ,1646.18 ,2543.63 ,774.95 ,139.91 ,2776.27 ,1105.97 ,1471.62 ,4461.59 ,2245.52 ,321.56 ,3223.85 ,1453.65 ,2213.71 ,1026.61 ,807.78 ,1079.30 ,558.98 ,950.77 ,2971.78 ,1817.58 ,1064.62 ,1267.71 ,16142.84 ,943.02 ,456.86 ,456.67 ,1531.56 ,3106.66 ,2673.22 ,1112.59 ,6888.03 ,6398.93 ,1368.16 ,8194.42 ,2159.72 ,,3354.34 ,801.89 ,3088.02 ,1727.47 ,1204.47 ,10078.02 ,2077.02 ,15886.20 ,2485.26 ,313.46 ,1708.61 ,1859.62 ,1427.03 ,6965.14 ,4218.41 ,769.56 ,4178.07 ,2914.15 ,6679.55 ,2819.97 ,12801.66 ,10322.88 ,5730.46 ,3746.63 ,2015.63 ,4837.37 ,2065.42 ,940.08 ,1715.46 ,34790.88 ,1301.46 ,4375.92 ,6583.04 ,12527.78 ,1287.85 ,11636.08 ,3259.81 ,7651.30 ,20718.11 ,3385.91 ,14685.78 ,2619.95 ,1170.96 ,5751.70 ,1433.72 ,1328.54 ,8138.57 ,16305.13 ,4345.16 ,4552.42 ,892.41 ,1419.05 ,8957.80 ,5723.62 ,1696.70 ,3712.70 ,436.99 ,5526.12 ,8259.03 ,1442.30 ,2229.91 ,12260.87 ,10870.32 ,5746.45 ,879.55 ,2422.08 ,5254.07 ,2109.99 ,4916.66 ,11331.69 ,6182.67 ,10232.81 ,16076.99 ,6327.26 ,9216.41 ,16705.28 ,1150.56 ,2827.50 ,2463.85 ,57.74 ,2806.82 ,639.32 ,917.35 ,141.22 ,899.81 ,2816.71 ,844.71 ,1865.59 ,142.32 ,893.06 ,12997.62 ,2020.77 ,70.23 ,574.24 ,2333.02 ,983.89 ,358.68 ,1817.48 ,352.17 ,102.49 ,305.53 ,504.82 ,67.22 ,256.43 ,3825.93 ,643.98 ,293.75 ,376.41 ,240.43 ,2195.75 ,139.66 ,1345.91 ,
2024-01-03,7336.10 ,6109.21 ,7396.96 ,25404.33 ,2246.29 ,3903.43 ,1331.49 ,2068.97 ,5994.45 ,658.27 ,5925.63 ,457.19 ,853.04 ,252.77 ,3749.69 ,19131.91 ,17118.55 ,2544.69 ,274.46 ,563.49 ,26477.21 ,1196.57 ,1580.55 ,2128.40 ,1662.66 ,5548.05 ,1641.71 ,1658.15 ,946.34 ,2825.52 ,612.96 ,3815.33 ,4276.13 ,10692.69 ,855.11 ,,1848.30 ,5075.37 ,829.60 ,5808.83 ,356.89 ,1201.00 ,5547.82 ,639.87 ,3723.54 ,868.99 ,5759.36 ,2270.48 ,16241.48 ,11026.18 ,352.37 ,420.82 ,1995.00 ,431.18 ,3881.07 ,3048.36 ,898.93 ,4287.85 ,1548.98 ,2306.90 ,1790.08 ,7703.69 ,6810.93 ,844.86 ,10668.12 ,678.13 ,1398.56 ,2187.99 ,2213.64 ,1514.24 ,1515.24 ,163.90 ,533.33 ,882.21 ,14687.52 ,1390.43 ,5093.76 ,531.86 ,12136.35 ,879.08 ,662.37 ,2779.48 ,1310.59 ,2210.87 ,852.29 ,1126.62 ,1083.50 ,989.27 ,2779.02 ,6313.49 ,2396.78 ,386.36 ,1613.77 ,2407.20 ,3992.56 ,350.45 ,235.96 ,1975.76 ,1365.51 ,219.75 ,670.11 ,481.68 ,209.63 ,261.42 ,245.38 ,116.17 ,363.46 ,6711.16 ,129.51 ,425.40 ,1820.37 ,598.41 ,11410.16 ,8924.67 ,3885.10 ,6876.04 ,3080.22 ,10408.24 ,9500.79 ,2792.04 ,4251.70 ,10471.77 ,12860.39 ,2936.61 ,5475.14 ,3884.58 ,4339.56 ,1274.38 ,8997.26 ,12489.59 ,2347.23 ,3335.83 ,915.49 ,3636.84 ,1217.47 ,1777.43 ,3606.06 ,4237.48 ,1355.39 ,705.32 ,1539.80 ,1556.66 ,5274.67 ,877.63 ,9037.52 ,654.72 ,1466.94 ,857.18 ,950.49 ,1256.91 ,1787.52 ,1236.45 ,1660.47 ,1806.46 ,1070.53 ,140.39 ,2770.68 ,855.20 ,1043.35 ,1956.19 ,2434.22 ,202.29 ,3339.77 ,1094.08 ,3663.91 ,2816.96 ,852.15 ,2427.46 ,319.81 ,1024.33 ,3296.31 ,1235.81 ,937.20 ,716.89 ,14335.70 ,895.59 ,352.16 ,614.48 ,1472.29 ,2313.71 ,2879.76 ,1158.51 ,6075.25 ,6994.98 ,1177.57 ,6006.21 ,1269.29 ,,3185.19 ,834.59 ,2098.04 ,1960.45 ,1054.05 ,7522.97 ,1587.33 ,12924.35 ,1750.27 ,370.03 ,1546.66 ,1555.92 ,901.52 ,3848.21 ,3197.88 ,573.28 ,3344.53 ,3448.01 ,3722.96 ,1957.00 ,8272.88 ,7653.85 ,5207.16 ,3481.16 ,1593.94 ,3553.13 ,2091.71 ,901.92 ,1447.98 ,47847.63 ,1365.69 ,3638.22 ,4608.59 ,15642.73 ,1564.91 ,8567.76 ,2569.75 ,7716.97 ,24889.54 ,3275.55 ,12948.25 ,2542.41 ,1008.14 ,5185.32 ,1339.90 ,1616.07 ,9946.58 ,17069.57 ,5579.65 ,4042.52 ,1343.46 ,1292.26 ,7164.52 ,3708.53 ,1245.20 ,3810.13 ,713.30 ,5543.26 ,10840.57 ,1574.44 ,1324.16 ,13465.59 ,9697.43 ,8673.23 ,673.04 ,2302.50 ,6422.74 ,1336.19 ,4162.27 ,7604.91 ,5405.09 ,9089.98 ,9681.19 ,5536.79 ,16839.05 ,18337.77 ,1056.39 ,3295.30 ,2647.39 ,67.73 ,1421.97 ,559.61 ,673.03 ,254.93 ,464.34 ,1595.63 ,1076.48 ,1612.25 ,192.88 ,1660.64 ,9631.58 ,1337.17 ,83.97 ,739.31 ,1987.68 ,423.57 ,366.02 ,1653.38 ,334.38 ,107.35 ,803.25 ,591.27 ,84.05 ,201.18 ,3399.59 ,822.52 ,330.19 ,504.17 ,221.35 ,1887.05 ,120.90 ,1284.75 ,
2024-01-04,8641.94 ,8519.19 ,7746.04 ,25158.90 ,2160.22 ,4142.83 ,1681.49 ,2670.25 ,4283.45 ,1581.99 ,6040.99 ,408.69 ,1249.50 ,206.72 ,2511.50 ,17399.04 ,12175.22 ,3333.98 ,378.22 ,807.84 ,26084.95 ,1272.91 ,2212.38 ,2042.62 ,1914.09 ,4776.29 ,1787.63 ,1570.09 ,819.26 ,3004.73 ,1575.34 ,1867.02 ,3126.37 ,6522.88 ,497.48 ,,2251.00 ,6505.07 ,772.41 ,6301.45 ,233.48 ,1105.51 ,2668.65 ,608.48 ,5088.04 ,912.78 ,4743.01 ,2512.19 ,10856.87 ,6936.53 ,651.50 ,306.71 ,1570.31 ,350.31 ,2282.64 ,3403.13 ,1001.04 ,3927.23 ,1608.78 ,1439.20 ,2360.66 ,3776.48 ,4330.94 ,898.70 ,6077.98 ,599.17 ,1276.06 ,2085.00 ,1761.23 ,1310.36 ,2099.33 ,215.15 ,463.31 ,1127.19 ,14340.59 ,1709.17 ,6061.00 ,421.26 ,13746.92 ,1045.70 ,704.27 ,1771.35 ,1374.05 ,1665.07 ,1002.24 ,1387.46 ,791.56 ,1575.56 ,1576.66 ,5102.88 ,1756.91 ,375.64 ,847.32 ,1497.36 ,3678.24 ,377.51 ,400.84 ,2724.18 ,1650.26 ,298.52 ,469.20 ,441.55 ,233.47 ,236.14 ,273.56 ,109.55 ,492.54 ,9550.93 ,121.81 ,356.41 ,2888.60 ,649.08 ,18194.75 ,6673.67 ,3488.12 ,7718.48 ,2048.86 ,5718.53 ,5023.44 ,2067.90 ,4183.88 ,6903.38 ,15146.11 ,3898.57 ,5039.18 ,3387.98 ,6371.02 ,1312.35 ,10509.57 ,16933.00 ,2048.99 ,1632.48 ,721.88 ,3171.75 ,1688.21 ,2155.09 ,4861.79 ,3879.40 ,2404.36 ,830.43 ,2260.12 ,1513.40 ,6483.88 ,791.81 ,7391.86 ,658.84 ,3390.45 ,941.72 ,865.72 ,1253.81 ,1433.20 ,1288.13 ,2227.24 ,1680.90 ,886.22 ,209.69 ,2867.98 ,936.15 ,779.35 ,1973.04 ,2691.19 ,215.51 ,2477.61 ,1391.91 ,4852.68 ,3014.93 ,1049.99 ,1297.40 ,364.46 ,926.57 ,2280.08 ,2342.47 ,902.22 ,961.70 ,9128.19 ,665.74 ,404.50 ,331.67 ,1093.48 ,2676.48 ,2941.93 ,825.47 ,6134.23 ,6806.14 ,1332.88 ,8206.44 ,1927.13 ,,3458.95 ,945.91 ,3087.82 ,1653.65 ,1106.43 ,11201.25 ,1394.44 ,11133.81 ,1656.43 ,310.30 ,1730.78 ,1656.34 ,1053.89 ,3311.81 ,3905.08 ,529.63 ,7205.93 ,3135.22 ,4839.37 ,1538.20 ,10315.39 ,6312.31 ,6714.09 ,3625.42 ,2154.32 ,5051.84 ,2206.37 ,1220.12 ,1579.30 ,38862.44 ,957.09 ,4673.92 ,4987.83 ,12636.85 ,1219.58 ,10082.37 ,3132.78 ,8320.15 ,28656.76 ,2828.62 ,9430.68 ,3013.64 ,699.81 ,5210.98 ,2707.13 ,1643.63 ,9537.49 ,13074.39 ,5397.20 ,3630.52 ,1070.48 ,1061.80 ,11502.12 ,4275.74 ,1221.29 ,2981.59 ,328.62 ,10066.48 ,11138.31 ,2271.22 ,1954.41 ,14939.13 ,8514.84 ,7852.48 ,664.15 ,2457.15 ,4103.63 ,1634.31 ,4156.37 ,9982.25 ,4607.45 ,11013.21 ,13951.13 ,6756.80 ,10097.24 ,25630.64 ,1144.59 ,3476.43 ,2264.38 ,41.29 ,2101.34 ,297.90 ,1161.08 ,182.42 ,647.88 ,1459.24 ,666.16 ,1678.36 ,165.54 ,2117.87 ,9763.86 ,1254.40 ,32.32 ,720.73 ,2056.92 ,486.21 ,265.10 ,2045.64 ,288.03 ,60.84 ,538.16 ,1034.16 ,109.35 ,279.23 ,3415.48 ,571.27 ,284.48 ,598.30 ,236.33 ,1390.74 ,80.10 ,1488.85 ,
2024-01-05,19916.22 ,7396.04 ,9612.39 ,28823.75 ,2275.65 ,7199.05 ,1303.81 ,3004.29 ,5150.48 ,1341.92 ,4625.43 ,383.91 ,805.98 ,155.57 ,5510.62 ,17338.54 ,9971.93 ,8321.57 ,419.02 ,668.08 ,28252.72 ,1347.31 ,2125.01 ,2533.96 ,1996.47 ,3373.92 ,1563.04 ,1659.78 ,1264.31 ,3776.47 ,3292.37 ,1128.93 ,4476.29 ,5084.44 ,464.10 ,,1777.72 ,6317.55 ,1519.65 ,10136.65 ,437.72 ,873.24 ,2848.74 ,1679.57 ,5613.01 ,1145.10 ,3670.20 ,3113.99 ,14324.67 ,5236.34 ,455.02 ,330.92 ,1493.72 ,330.83 ,2868.40 ,2347.66 ,1313.02 ,4514.20 ,5026.31 ,2524.34 ,3529.08 ,3863.03 ,4150.74 ,1124.02 ,6149.41 ,960.86 ,1317.48 ,1999.56 ,2398.16 ,1610.91 ,2488.74 ,136.73 ,332.60 ,1072.87 ,10875.96 ,2462.52 ,6175.07 ,427.50 ,14330.99 ,1044.49 ,786.44 ,1916.34 ,1869.45 ,1755.21 ,1135.42 ,870.49 ,847.19 ,859.93 ,1823.46 ,4591.58 ,1841.04 ,593.36 ,1324.27 ,1845.95 ,3827.85 ,295.72 ,293.23 ,2103.53 ,1290.08 ,322.31 ,320.49 ,698.64 ,321.99 ,206.51 ,215.49 ,97.85 ,469.67 ,6543.38 ,110.23 ,423.91 ,4442.14 ,716.75 ,19223.12 ,6634.81 ,5972.22 ,15115.94 ,2850.24 ,7892.34 ,7594.20 ,2479.50 ,2447.02 ,7591.68 ,15478.03 ,3558.08 ,6961.48 ,2988.89 ,11906.33 ,1754.51 ,10188.52 ,14193.14 ,1976.20 ,1489.57 ,724.14 ,3181.08 ,1757.48 ,1971.36 ,3961.01 ,3129.21 ,3200.69 ,807.47 ,2118.30 ,1154.32 ,4788.12 ,747.43 ,5348.97 ,714.92 ,4952.27 ,794.55 ,894.29 ,1485.71 ,2618.55 ,1160.90 ,1822.53 ,1846.60 ,854.66 ,170.77 ,2691.46 ,802.99 ,1070.08 ,3511.51 ,2615.67 ,202.43 ,4245.10 ,1397.41 ,2472.74 ,1666.80 ,1830.36 ,1498.98 ,313.11 ,1228.87 ,2153.23 ,5148.57 ,1406.26 ,1706.19 ,10664.13 ,878.80 ,323.65 ,404.68 ,1489.82 ,2505.21 ,3871.88 ,1450.66 ,7056.31 ,6793.22 ,1626.98 ,18067.94 ,5282.15 ,,2748.37 ,880.22 ,2938.49 ,1477.89 ,1065.54 ,13960.98 ,2496.70 ,11342.72 ,1590.42 ,341.10 ,1544.12 ,2263.96 ,954.53 ,7481.93 ,3165.56 ,393.16 ,5649.17 ,4595.76 ,4543.07 ,2280.49 ,6339.69 ,10333.92 ,11567.13 ,7029.55 ,2288.29 ,5726.92 ,4532.88 ,1110.33 ,1730.32 ,49279.01 ,1175.33 ,4992.02 ,7124.44 ,13621.16 ,1210.11 ,12356.76 ,2894.33 ,15252.97 ,28607.47 ,7853.28 ,8394.31 ,2870.76 ,847.69 ,9023.36 ,1996.02 ,1514.25 ,20613.95 ,27020.56 ,6198.25 ,5218.18 ,868.13 ,1721.38 ,9490.07 ,4995.13 ,2077.47 ,6879.75 ,516.54 ,8663.78 ,20845.83 ,4265.27 ,5772.12 ,15290.02 ,13491.72 ,6586.45 ,700.16 ,2632.69 ,5653.20 ,1711.14 ,5843.45 ,10975.27 ,5327.40 ,21862.06 ,8430.40 ,10162.54 ,10755.51 ,21488.01 ,1226.36 ,11001.22 ,3429.18 ,89.80 ,1772.33 ,432.95 ,1308.87 ,186.05 ,627.53 ,2545.62 ,694.03 ,2169.57 ,189.78 ,1718.55 ,19057.76 ,1317.25 ,41.20 ,653.63 ,2338.34 ,483.04 ,358.36 ,1672.18 ,283.14 ,61.23 ,295.83 ,1043.99 ,81.94 ,355.51 ,2847.41 ,441.38 ,367.64 ,377.73 ,241.70 ,2263.75 ,218.12 ,1943.69 ,
2024-01-08,11211.56 ,6580.07 ,11603.59 ,42143.51 ,2293.29 ,6136.49 ,1462.34 ,2780.97 ,4125.29 ,1200.93 ,5088.25 ,486.71 ,809.37 ,186.20 ,3465.94 ,16561.58 ,14050.24 ,4159.11 ,253.01 ,520.33 ,60170.56 ,1501.36 ,1836.29 ,1331.04 ,2282.92 ,2894.60 ,2102.00 ,3896.05 ,1128.00 ,3242.07 ,1779.13 ,1535.32 ,3035.05 ,5243.63 ,580.41 ,,2519.66 ,5228.27 ,1485.24 ,12498.79 ,542.01 ,1008.55 ,3388.39 ,1140.92 ,3802.32 ,1008.76 ,3074.01 ,2203.26 ,8683.86 ,6835.71 ,469.55 ,345.91 ,1373.87 ,376.31 ,2410.38 ,3036.20 ,1049.85 ,6393.90 ,4781.13 ,1871.62 ,2596.98 ,4271.73 ,3019.36 ,810.78 ,6710.80 ,790.69 ,1309.20 ,1240.11 ,1945.80 ,2535.65 ,2067.96 ,172.66 ,292.96 ,778.40 ,18636.00 ,2025.33 ,5786.14 ,1538.01 ,14198.88 ,817.14 ,708.44 ,1802.14 ,1265.11 ,1326.30 ,1051.00 ,813.25 ,922.57 ,2101.49 ,1685.85 ,6601.57 ,2651.60 ,533.06 ,1479.94 ,2213.19 ,2825.30 ,448.65 ,401.24 ,1938.54 ,1440.51 ,263.76 ,525.20 ,662.21 ,264.93 ,122.30 ,564.12 ,97.85 ,574.83 ,6070.11 ,160.98 ,632.06 ,3752.03 ,795.82 ,19505.34 ,6138.99 ,3867.28 ,10319.95 ,2347.78 ,6159.76 ,6454.18 ,3447.32 ,2644.80 ,8377.12 ,12370.46 ,3212.11 ,6256.71 ,3976.14 ,8168.21 ,2242.20 ,6745.51 ,14371.95 ,2136.27 ,5971.89 ,647.23 ,3505.22 ,2187.77 ,1618.02 ,3985.86 ,2939.83 ,3065.44 ,967.11 ,1655.52 ,1235.78 ,4266.35 ,654.68 ,6020.07 ,933.80 ,3000.91 ,754.35 ,1003.56 ,1864.36 ,1842.37 ,1013.02 ,1893.85 ,2177.90 ,922.77 ,169.33 ,2781.70 ,791.12 ,1117.17 ,2543.99 ,3826.95 ,255.86 ,3018.90 ,1265.60 ,2785.48 ,2077.59 ,1466.96 ,2439.77 ,346.28 ,1444.48 ,1940.25 ,2754.29 ,1160.53 ,1361.43 ,10125.98 ,965.73 ,294.88 ,568.90 ,1084.90 ,2406.86 ,4174.71 ,983.51 ,6543.94 ,7883.64 ,1825.21 ,11237.41 ,2407.58 ,,2397.73 ,829.82 ,2660.30 ,2368.77 ,1423.97 ,11120.89 ,1962.45 ,11813.57 ,1602.93 ,352.86 ,1481.16 ,1350.05 ,1134.50 ,4661.34 ,4596.90 ,336.40 ,5513.10 ,4125.74 ,4339.62 ,1370.09 ,5828.60 ,7054.52 ,8125.90 ,5048.92 ,2225.31 ,5680.01 ,2844.55 ,1124.08 ,2198.18 ,39324.84 ,1813.70 ,5147.32 ,6542.50 ,10784.42 ,1271.69 ,8602.81 ,3057.43 ,10848.42 ,32522.57 ,4022.40 ,8561.83 ,2484.02 ,865.55 ,7378.38 ,1452.29 ,1993.11 ,12371.97 ,18089.54 ,5500.47 ,4450.22 ,1182.21 ,1278.35 ,12492.37 ,6085.22 ,2153.12 ,6320.57 ,535.28 ,12890.27 ,15116.12 ,2948.74 ,3498.68 ,11665.65 ,12496.80 ,4727.77 ,723.15 ,2871.07 ,4882.59 ,1538.72 ,3448.42 ,9158.16 ,6060.20 ,12964.53 ,8553.69 ,8294.75 ,8442.75 ,18633.36 ,2943.35 ,7139.02 ,2549.90 ,65.70 ,1480.78 ,352.53 ,896.11 ,166.57 ,578.27 ,2716.99 ,832.34 ,2251.16 ,245.83 ,1705.28 ,17249.67 ,2113.66 ,48.08 ,890.19 ,2104.61 ,725.53 ,285.40 ,1517.12 ,294.36 ,93.81 ,342.98 ,1224.50 ,84.20 ,329.79 ,3170.65 ,571.96 ,290.01 ,413.80 ,389.20 ,2779.93 ,252.54 ,2249.88 ,
